DATE,DGS1,DGS10
2008-07-01,2.2818181818181818,4.0077272727272727
2008-08-01,2.1771428571428571,3.8857142857142857
2008-09-01,1.9128571428571429,3.6861904761904762
2008-10-01,1.4204545454545455,3.8140909090909091
2008-11-01,1.0666666666666667,3.5266666666666667
2008-12-01,0.49454545454545454545,2.4163636363636364
2009-01-01,0.44450000000000000000,2.5175000000000000
2009-02-01,0.62263157894736842105,2.8700000000000000
2009-03-01,0.64409090909090909091,2.8195454545454545
2009-04-01,0.54761904761904761905,2.9271428571428571
2009-05-01,0.50150000000000000000,3.2930000000000000
2009-06-01,0.51363636363636363636,3.7218181818181818
2009-07-01,0.47863636363636363636,3.5622727272727273
2009-08-01,0.45904761904761904762,3.5871428571428571
2009-09-01,0.40476190476190476190,3.4019047619047619
2009-10-01,0.37476190476190476190,3.3876190476190476
2009-11-01,0.31315789473684210526,3.4026315789473684
2009-12-01,0.37136363636363636364,3.5900000000000000
2010-01-01,0.34578947368421052632,3.7331578947368421
2010-02-01,0.34578947368421052632,3.6910526315789474
2010-03-01,0.39565217391304347826,3.7273913043478261
2010-04-01,0.44500000000000000000,3.8468181818181818
2010-05-01,0.37100000000000000000,3.4200000000000000
2010-06-01,0.31818181818181818182,3.2040909090909091
2010-07-01,0.29142857142857142857,3.0114285714285714
2010-08-01,0.25909090909090909091,2.6986363636363636
2010-09-01,0.25666666666666666667,2.6476190476190476
2010-10-01,0.22800000000000000000,2.5400000000000000
2010-11-01,0.25200000000000000000,2.7630000000000000
2010-12-01,0.29409090909090909091,3.2909090909090909
2011-01-01,0.27350000000000000000,3.3940000000000000
2011-02-01,0.28631578947368421053,3.5763157894736842
2011-03-01,0.25913043478260869565,3.4143478260869565
2011-04-01,0.24650000000000000000,3.4550000000000000
2011-05-01,0.18809523809523809524,3.1685714285714286
2011-06-01,0.18090909090909090909,3.0022727272727273
2011-07-01,0.18500000000000000000,3.0030000000000000
2011-08-01,0.11478260869565217391,2.3030434782608696
2011-09-01,0.10476190476190476190,1.9752380952380952
2011-10-01,0.11450000000000000000,2.1520000000000000
2011-11-01,0.11200000000000000000,2.0135000000000000
2011-12-01,0.11523809523809523810,1.9780952380952381
2012-01-01,0.11500000000000000000,1.9665000000000000
2012-02-01,0.16100000000000000000,1.9675000000000000
2012-03-01,0.19000000000000000000,2.1727272727272727
2012-04-01,0.18333333333333333333,2.0528571428571429
2012-05-01,0.19181818181818181818,1.8031818181818182
2012-06-01,0.18904761904761904762,1.6223809523809524
2012-07-01,0.18571428571428571429,1.5266666666666667
2012-08-01,0.18347826086956521739,1.6782608695652174
2012-09-01,0.17578947368421052632,1.7231578947368421
2012-10-01,0.17952380952380952381,1.7461904761904762
2012-11-01,0.17850000000000000000,1.6540000000000000
2012-12-01,0.15850000000000000000,1.7190000000000000
2013-01-01,0.14523809523809523810,1.9147619047619048
2013-02-01,0.15736842105263157895,1.9842105263157895
2013-03-01,0.14750000000000000000,1.9575000000000000
2013-04-01,0.12454545454545454545,1.7590909090909091
2013-05-01,0.11863636363636363636,1.9281818181818182
2013-06-01,0.14200000000000000000,2.3000000000000000
2013-07-01,0.12181818181818181818,2.5822727272727273
2013-08-01,0.12681818181818181818,2.7372727272727273
2013-09-01,0.11850000000000000000,2.8095000000000000
2013-10-01,0.12136363636363636364,2.6159090909090909
2013-11-01,0.12157894736842105263,2.7184210526315789
2013-12-01,0.13285714285714285714,2.9019047619047619
2014-01-01,0.11619047619047619048,2.8580952380952381
2014-02-01,0.11684210526315789474,2.7094736842105263
2014-03-01,0.12809523809523809524,2.7233333333333333
2014-04-01,0.10761904761904761905,2.7052380952380952
2014-05-01,0.09666666666666666667,2.5590476190476190
2014-06-01,0.10476190476190476190,2.5985714285714286
2014-07-01,0.11136363636363636364,2.5422727272727273
2014-08-01,0.10714285714285714286,2.4200000000000000
2014-09-01,0.10952380952380952381,2.5342857142857143
2014-10-01,0.10454545454545454545,2.3040909090909091
2014-11-01,0.13444444444444444444,2.3255555555555556
2014-12-01,0.21454545454545454545,2.2072727272727273
2015-01-01,0.19550000000000000000,1.8815000000000000
2015-02-01,0.22421052631578947368,1.9752631578947368
2015-03-01,0.25363636363636363636,2.0427272727272727
2015-04-01,0.23363636363636363636,1.9350000000000000
2015-05-01,0.24100000000000000000,2.1975000000000000
2015-06-01,0.27545454545454545455,2.3636363636363636
2015-07-01,0.29681818181818181818,2.3245454545454545
2015-08-01,0.37571428571428571429,2.1671428571428571
2015-09-01,0.37333333333333333333,2.1728571428571429
2015-10-01,0.26333333333333333333,2.0700000000000000
2015-11-01,0.47684210526315789474,2.2631578947368421
2015-12-01,0.65363636363636363636,2.2427272727272727
2016-01-01,0.54315789473684210526,2.0852631578947368
2016-02-01,0.53400000000000000000,1.7795000000000000
2016-03-01,0.65636363636363636364,1.8890909090909091
2016-04-01,0.55571428571428571429,1.8052380952380952
2016-05-01,0.59142857142857142857,1.8061904761904762
2016-06-01,0.55227272727272727273,1.6440909090909091
2016-07-01,0.51350000000000000000,1.5040000000000000
2016-08-01,0.56826086956521739130,1.5565217391304348
2016-09-01,0.59333333333333333333,1.6304761904761905
2016-10-01,0.65950000000000000000,1.7645000000000000
2016-11-01,0.73600000000000000000,2.1420000000000000
2016-12-01,0.86619047619047619048,2.4919047619047619
2017-01-01,0.82550000000000000000,2.4325000000000000
2017-02-01,0.82052631578947368421,2.4189473684210526
2017-03-01,1.01043478260869565217,2.4817391304347826
2017-04-01,1.04210526315789473684,2.2973684210526316
2017-05-01,1.1227272727272727,2.3036363636363636
2017-06-01,1.2009090909090909,2.1868181818181818
2017-07-01,1.2235000000000000,2.3180000000000000
2017-08-01,1.2291304347826087,2.2091304347826087
2017-09-01,1.2800000000000000,2.2020000000000000
2017-10-01,1.3976190476190476,2.3600000000000000
2017-11-01,1.5600000000000000,2.3533333333333333
2017-12-01,1.7005000000000000,2.4025000000000000
2018-01-01,1.8028571428571429,2.5838095238095238
2018-02-01,1.9636842105263158,2.8589473684210526
2018-03-01,2.0628571428571429,2.8423809523809524
2018-04-01,2.1538095238095238,2.8690476190476190
2018-05-01,2.2736363636363636,2.9777272727272727
2018-06-01,2.3280952380952381,2.9123809523809524
2018-07-01,2.3876190476190476,2.8890476190476190
2018-08-01,2.4456521739130435,2.8891304347826087
2018-09-01,2.5578947368421053,3.0042105263157895
2018-10-01,2.6518181818181818,3.1522727272727273
2018-11-01,2.6985000000000000,3.1170000000000000
2018-12-01,2.6552631578947368,2.8326315789473684
2019-01-01,2.5795238095238095,2.7138095238095238
2019-02-01,2.5494736842105263,2.6763157894736842
2019-03-01,2.4909523809523810,2.5709523809523810
2019-04-01,2.4247619047619048,2.5323809523809524
2019-05-01,2.3404545454545455,2.3950000000000000
2019-06-01,1.9950000000000000,2.0740000000000000
2019-07-01,1.9622727272727273,2.0590909090909091
2019-08-01,1.7722727272727273,1.6263636363636364
2019-09-01,1.7960000000000000,1.6995000000000000
2019-10-01,1.6081818181818182,1.7068181818181818
2019-11-01,1.5678947368421053,1.8121052631578947
2019-12-01,1.5490476190476190,1.8628571428571429
2020-01-01,1.5328571428571429,1.7576190476190476
2020-02-01,1.4057894736842105,1.5042105263157895
2020-03-01,0.33181818181818181818,0.87000000000000000000
2020-04-01,0.18428571428571428571,0.65761904761904761905
2020-05-01,0.16150000000000000000,0.67400000000000000000
2020-06-01,0.17636363636363636364,0.72863636363636363636
2020-07-01,0.14545454545454545455,0.62363636363636363636
2020-08-01,0.13047619047619047619,0.65000000000000000000
2020-09-01,0.12761904761904761905,0.67952380952380952381
2020-10-01,0.12666666666666666667,0.78714285714285714286
2020-11-01,0.11736842105263157895,0.87000000000000000000
2020-12-01,0.10045454545454545455,0.93363636363636363636
